,endTime,artistName,trackName,msPlayed,day,skipped?,top100Artist?
0,2019-09-30 00:02,Robert DeLong,Better Days,247413,Monday,n,n
1,2019-09-30 00:05,Lil Pump,Smoke My Dope (feat. Smokepurpp),135697,Monday,n,n
2,2019-09-30 00:09,Nathaniel Rateliff & The Night Sweats,S.O.B.,247612,Monday,n,n
3,2019-09-30 00:11,XXXTENTACION,going down!,115194,Monday,n,y
4,2019-09-30 00:16,VIC MENSA,Heaven On Earth,317373,Monday,n,n
5,2019-09-30 00:20,A Tribe Called Quest,Solid Wall of Sound,223346,Monday,n,y
6,2019-09-30 00:24,Kendrick Lamar,Complexion (A Zulu Love),263360,Monday,n,y
7,2019-09-30 00:28,Lil Uzi Vert,7AM,219712,Monday,n,y
8,2019-09-30 00:31,The Black Keys,Breaks,181306,Monday,n,n
9,2019-09-30 00:33,Rico Nasty,Ice Cream,130370,Monday,n,y
10,2019-09-30 00:38,Post Malone,Leave,324853,Monday,n,y
11,2019-09-30 00:43,Lil Uzi Vert,Pretty Mami,264124,Monday,n,y
12,2019-09-30 00:46,Logic,Super Mario World,177680,Monday,n,n
13,2019-09-30 00:49,Khalid,Heaven,213026,Monday,n,n
14,2019-09-30 00:54,Dirt Rock Empire,Dirt Road Dollars (feat. Nate Kenyon & The Lacs),278498,Monday,n,n
15,2019-09-30 00:58,A Day To Remember,If It Means a Lot to You,243226,Monday,n,n
16,2019-09-30 01:02,Kid Cudi,Day 'N' Nite (nightmare),221266,Monday,n,y
17,2019-09-30 01:06,Trippie Redd,Dark Knight Dummo (Feat. Travis Scott),256162,Monday,n,y
18,2019-09-30 01:12,"Tyler, The Creator",Awkward,227466,Monday,n,y
19,2019-09-30 01:15,Juice WRLD,HeMotions,187211,Monday,n,y
20,2019-09-30 01:18,Rico Nasty,Why Oh Why,155615,Monday,n,y
21,2019-09-30 01:22,Post Malone,White Iverson,256533,Monday,n,y
22,2019-09-30 01:25,ASAP Rocky,Buck Shots,167813,Monday,n,y
23,2019-09-30 01:29,Fort Minor,Remember the Name (feat. Styles of Beyond),230493,Monday,n,n
24,2019-09-30 01:35,KIDS SEE GHOSTS,Reborn,324674,Monday,n,y
25,2019-09-30 01:42,Gorillaz,She's My Collar (feat. Kali Uchis),165039,Monday,n,n
26,2019-09-30 01:44,JID,Slick Talk,23658,Monday,y,y
27,2019-09-30 02:01,JPEGMAFIA,"Jesus Forgive Me, I Am A Thot",156533,Monday,n,y
28,2019-09-30 02:04,JPEGMAFIA,Kenan Vs. Kel,181113,Monday,n,y
29,2019-09-30 02:06,JPEGMAFIA,Beta Male Strategies,75877,Monday,n,y
30,2019-09-30 04:05,JPEGMAFIA,Beta Male Strategies,9642,Monday,y,y
31,2019-09-30 04:32,JPEGMAFIA,Beta Male Strategies,70293,Monday,n,y
32,2019-09-30 04:34,DaBaby,OFF THE RIP,115609,Monday,n,y
33,2019-09-30 05:33,DaBaby,RAW SHIT (feat. Migos),216677,Monday,n,y
34,2019-09-30 05:35,DaBaby,THERE HE GO,143295,Monday,n,y
35,2019-09-30 13:54,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),136366,Monday,n,y
36,2019-09-30 13:56,DaBaby,PROLLY HEARD,143225,Monday,n,y
37,2019-09-30 13:59,DaBaby,XXL,153863,Monday,n,y
38,2019-09-30 14:01,DaBaby,REALLY (feat. Stunna 4 Vegas),139500,Monday,n,y
39,2019-09-30 14:03,DaBaby,VIBEZ,144935,Monday,n,y
40,2019-09-30 14:06,DaBaby,iPHONE (with Nicki Minaj),191920,Monday,n,y
41,2019-09-30 14:10,DaBaby,POP STAR (feat. Kevin Gates),182988,Monday,n,y
42,2019-09-30 14:12,DaBaby,BOP,159714,Monday,n,y
43,2019-09-30 14:16,DaBaby,"GOSPEL (feat. Chance The Rapper, Gucci Mane & YK Osiris)",214893,Monday,n,y
44,2019-09-30 14:19,DaBaby,INTRO,172800,Monday,n,y
45,2019-09-30 14:22,DaBaby,Pony,204573,Monday,n,y
46,2019-09-30 14:25,Rich The Kid,Plug Walk,175229,Monday,n,n
47,2019-09-30 14:28,A Boogie Wit da Hoodie,Skeezers,198053,Monday,n,n
48,2019-09-30 14:32,21 Savage,monster,233039,Monday,n,n
49,2019-09-30 14:34,Lil Tecca,Bossanova,123573,Monday,n,n
50,2019-09-30 14:36,DaBaby,Taking It Out,118360,Monday,n,y
51,2019-09-30 14:39,Kodak Black,Calling My Spirit,152000,Monday,n,n
52,2019-09-30 14:42,Cordae,Have Mercy,202453,Monday,n,y
53,2019-09-30 14:46,YNW Melly,Mixed Personalities (feat. Kanye West),230400,Monday,n,n
54,2019-09-30 14:48,Polo G,Chosen 1,127200,Monday,n,n
55,2019-09-30 14:51,DaBaby,Up The Street,181306,Monday,n,y
56,2019-09-30 14:53,Comethazine,SOLVED THE PROBLEM,117073,Monday,n,n
57,2019-09-30 14:55,NLE Choppa,Shotta Flow 2,132986,Monday,n,n
58,2019-09-30 15:00,21 Savage,a lot,288624,Monday,n,n
59,2019-09-30 15:03,DaBaby,Deserve It,182693,Monday,n,y
60,2019-09-30 15:06,Lil Tecca,Out Of Luck,163266,Monday,n,n
61,2019-09-30 15:10,Roddy Ricch,Ricch Forever,267441,Monday,n,y
62,2019-09-30 15:13,Polo G,Pop Out (feat. Lil Tjay),166560,Monday,n,n
63,2019-09-30 15:15,DaBaby,Gorilla Glue,103534,Monday,n,y
64,2019-09-30 15:19,YNW Melly,Freddy Krueger (feat. Tee Grizzley),244506,Monday,n,n
65,2019-09-30 15:21,DaBaby,Goin Baby,141826,Monday,n,y
66,2019-09-30 15:24,Playboi Carti,Love Hurts (feat. Travis Scott),180560,Monday,n,y
67,2019-09-30 15:27,Blueface,Bussdown (feat. Offset),182426,Monday,n,n
68,2019-09-30 15:31,Quality Control,"Pink Toes (Offset, DaBaby feat. Gunna)",217220,Monday,n,n
69,2019-09-30 15:34,Gunna,Same Yung Nigga (feat. Playboi Carti),180934,Monday,n,y
70,2019-09-30 15:37,DaBaby,POP STAR (feat. Kevin Gates),182988,Monday,n,y
71,2019-09-30 15:40,Playboi Carti,R.I.P.,192026,Monday,n,y
72,2019-09-30 15:44,Valee,Womp Womp,226533,Monday,n,n
73,2019-09-30 15:47,YoungBoy Never Broke Again,Slime Belief,192606,Monday,n,n
74,2019-09-30 15:51,DaBaby,Joggers (feat. Stunna 4 Vegas),133213,Monday,n,y
75,2019-09-30 15:54,Lil Keed,Pull Up (feat. Lil Uzi Vert & YNW Melly),162400,Monday,n,n
76,2019-09-30 15:56,21 Savage,ball w/o you,144732,Monday,n,n
77,2019-09-30 16:47,21 Savage,ball w/o you,2325,Monday,y,n
78,2019-09-30 16:50,JPEGMAFIA,All My Heroes Are Cornballs,203804,Monday,n,y
79,2019-09-30 16:52,JPEGMAFIA,Grimy Waifu,92548,Monday,n,y
80,2019-09-30 16:55,JPEGMAFIA,PRONE!,162000,Monday,n,y
81,2019-09-30 16:55,JPEGMAFIA,"Lifes Hard, Here's A Song About Sorrel",6341,Monday,y,y
82,2019-09-30 16:57,Kodak Black,Calling My Spirit,145002,Monday,n,n
83,2019-09-30 16:57,The Internet,Special Affair,1280,Monday,y,n
84,2019-09-30 17:52,CHASE B,MAYDAY (feat. Sheck Wes & Young Thug),166933,Monday,n,n
85,2019-09-30 17:52,Chance the Rapper,Favorite Song,5760,Monday,y,y
86,2019-09-30 17:52,Post Malone,Feeling Whitney,4480,Monday,y,y
87,2019-09-30 17:55,JPEGMAFIA,DD Form 214,166272,Monday,n,y
88,2019-09-30 17:55,VIC MENSA,Shades Of Blue,3584,Monday,y,n
89,2019-09-30 17:58,Playboi Carti,NO. 9,199190,Monday,n,y
90,2019-09-30 18:52,Vampire Weekend,Sunflower (feat. Steve Lacy),7616,Monday,y,n
91,2019-09-30 18:52,XXXTENTACION,Look At Me!,74997,Monday,n,y
92,2019-09-30 18:54,Bas,Infinity+2 (feat. Correy C),114333,Monday,n,n
93,2019-09-30 18:58,Dexys Midnight Runners,Come On Eileen,810,Monday,y,n
94,2019-09-30 18:58,Bas,Great Ones,384,Monday,y,n
95,2019-09-30 18:58,The Beach Boys,Here Today - Remastered,1280,Monday,y,n
96,2019-09-30 18:58,A Tribe Called Quest,Ego,197440,Monday,n,y
97,2019-09-30 18:58,Ghostface Killah,Fish (feat. Raekwon & Cappadonna),50362,Monday,n,n
98,2019-09-30 19:00,YBN Nahmir,Bounce Out With That,128,Monday,y,n
99,2019-09-30 19:00,The White Stripes,"In The Cold, Cold Night",149,Monday,y,n
100,2019-09-30 19:00,Angelo Mota,Have a Nice Trip,170,Monday,y,y
101,2019-09-30 19:00,Juice WRLD,Scared Of Love,2261,Monday,y,y
102,2019-09-30 19:00,Daughters,Daughter,0,Monday,y,n
103,2019-09-30 19:00,BROCKHAMPTON,Dirt,108949,Monday,n,y
104,2019-09-30 19:00,Jorja Smith,I Am,938,Monday,y,n
105,2019-09-30 19:00,SZA,Prom,0,Monday,y,n
106,2019-09-30 19:01,Trippie Redd,Forever Ever,9280,Monday,y,y
107,2019-09-30 19:05,Trippie Redd,BANG!,283320,Monday,n,y
108,2019-09-30 19:09,The Neighbourhood,The Beach,210067,Monday,n,n
109,2019-09-30 22:03,Trippie Redd,Forever Ever,1066,Monday,y,y
110,2019-09-30 22:07,The Neighbourhood,The Beach,212821,Monday,n,n
111,2019-09-30 22:07,The Neighbourhood,A Moment of Silence,5823,Monday,y,n
112,2019-09-30 22:12,The Neighbourhood,Wiped Out!,289663,Monday,n,n
113,2019-09-30 22:14,The Neighbourhood,R.I.P. 2 My Youth,5942,Monday,y,n
114,2019-09-30 22:14,Dreamville,Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,123413,Monday,n,y
115,2019-09-30 23:44,Kodak Black,Calling My Spirit,8064,Monday,y,n
116,2019-10-01 00:12,Playboi Carti,Unknown Track,720,Tuesday,y,y
117,2019-10-01 00:16,Playboi Carti,Unknown Track,4360,Tuesday,y,y
118,2019-10-01 00:32,Playboi Carti,Unknown Track,2070,Tuesday,y,y
119,2019-10-01 00:34,Playboi Carti,Unknown Track,7150,Tuesday,y,y
120,2019-10-01 00:59,Playboi Carti,R.I.P. Fredo (feat. Young Nudy) - Notice Me,94613,Tuesday,n,y
121,2019-10-01 01:03,CHASE B,MAYDAY (feat. Sheck Wes & Young Thug),215842,Tuesday,n,n
122,2019-10-01 01:05,Ski Mask The Slump God,JustLikeMyPiss,140734,Tuesday,n,y
123,2019-10-01 01:06,KMD,Smokin' That S*@%!,1109,Tuesday,y,n
124,2019-10-01 01:08,Saba,SMILE,1024,Tuesday,y,y
125,2019-10-01 01:08,Saba,SMILE,1512,Tuesday,y,y
126,2019-10-01 01:08,Billie Eilish,i love you,25770,Tuesday,y,n
127,2019-10-01 01:08,Carnage,Learn How to Watch (feat. Mac Miller & MadeinTYO),6741,Tuesday,y,n
128,2019-10-01 01:08,Carnage,Learn How to Watch (feat. Mac Miller & MadeinTYO),121870,Tuesday,n,n
129,2019-10-01 01:08,Kevin Abstract,Georgia,1301,Tuesday,y,y
130,2019-10-01 01:11,Saba,LIFE,162750,Tuesday,n,y
131,2019-10-01 01:15,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),221746,Tuesday,n,y
132,2019-10-01 01:15,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),20668,Tuesday,y,y
133,2019-10-01 01:18,Playboi Carti,Kelly K,176448,Tuesday,n,y
134,2019-10-01 05:18,Young Thug,Ecstasy (feat. Machine Gun Kelly),23631,Tuesday,y,y
135,2019-10-01 05:18,Playboi Carti,Kelly K,94524,Tuesday,n,y
136,2019-10-01 05:22,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),221746,Tuesday,n,y
137,2019-10-01 05:26,Playboi Carti,Kelly K,271154,Tuesday,n,y
138,2019-10-01 05:29,Juice WRLD,Make Believe,142025,Tuesday,n,y
139,2019-10-01 05:31,Juice WRLD,Make Believe,142025,Tuesday,n,y
140,2019-10-01 05:33,Juice WRLD,Syphilis,131761,Tuesday,n,y
141,2019-10-01 05:37,Billie Eilish,wish you were gay,221543,Tuesday,n,n
142,2019-10-01 05:40,Tierra Whack,Gloria,156958,Tuesday,n,y
143,2019-10-01 05:40,XXXTENTACION,Bowser,13348,Tuesday,y,y
144,2019-10-01 05:43,Angelo Mota,One Day,214029,Tuesday,n,y
145,2019-10-01 05:46,Chet Faker,No Diggity,122259,Tuesday,n,n
146,2019-10-01 05:48,JPEGMAFIA,"Jesus Forgive Me, I Am A Thot",156533,Tuesday,n,y
147,2019-10-01 05:51,JPEGMAFIA,Kenan Vs. Kel,181113,Tuesday,n,y
148,2019-10-01 05:54,JPEGMAFIA,Beta Male Strategies,198008,Tuesday,n,y
149,2019-10-01 05:55,JPEGMAFIA,JPEGMAFIA TYPE BEAT,54929,Tuesday,n,y
150,2019-10-01 05:58,JPEGMAFIA,Grimy Waifu,175201,Tuesday,n,y
151,2019-10-01 06:01,JPEGMAFIA,PTSD,148396,Tuesday,n,y
152,2019-10-01 06:04,JPEGMAFIA,Rap Grow Old & Die x No Child Left Behind,167572,Tuesday,n,y
153,2019-10-01 06:07,JPEGMAFIA,All My Heroes Are Cornballs,203804,Tuesday,n,y
154,2019-10-01 06:09,JPEGMAFIA,BBW,96081,Tuesday,n,y
155,2019-10-01 06:23,JPEGMAFIA,PRONE!,162000,Tuesday,n,y
156,2019-10-01 06:23,JPEGMAFIA,"Lifes Hard, Here's A Song About Sorrel",2959,Tuesday,y,y
157,2019-10-01 14:50,JPEGMAFIA,Thot Tactics,13440,Tuesday,y,y
158,2019-10-01 14:51,JPEGMAFIA,"Lifes Hard, Here's A Song About Sorrel",61625,Tuesday,n,y
159,2019-10-01 14:53,JPEGMAFIA,Thot Tactics,170360,Tuesday,n,y
160,2019-10-01 14:57,JPEGMAFIA,Free The Frail,210569,Tuesday,n,y
161,2019-10-01 16:19,JPEGMAFIA,Post Verified Lifestyle,352882,Tuesday,n,y
162,2019-10-01 16:21,JPEGMAFIA,BasicBitchTearGas,75969,Tuesday,n,y
163,2019-10-01 16:23,JPEGMAFIA,DOTS FREESTYLE REMIX,127604,Tuesday,n,y
164,2019-10-01 16:24,JPEGMAFIA,BUTTERMILK JESUS TYPE BEAT,69261,Tuesday,n,y
165,2019-10-01 16:28,JPEGMAFIA,Papi I Missed U,242175,Tuesday,n,y
166,2019-10-01 16:31,JPEGMAFIA,"Jesus Forgive Me, I Am A Thot",156533,Tuesday,n,y
167,2019-10-01 16:34,JPEGMAFIA,Kenan Vs. Kel,181113,Tuesday,n,y
168,2019-10-01 16:43,JPEGMAFIA,Beta Male Strategies,64293,Tuesday,n,y
169,2019-10-01 16:48,Kendrick Lamar,DUCKWORTH.,248613,Tuesday,n,y
170,2019-10-01 16:52,Kendrick Lamar,GOD.,248826,Tuesday,n,y
171,2019-10-01 17:00,Kendrick Lamar,FEAR.,460573,Tuesday,n,y
172,2019-10-01 17:04,Kendrick Lamar,XXX. FEAT. U2.,254200,Tuesday,n,y
173,2019-10-01 17:32,Kendrick Lamar,LOVE. FEAT. ZACARI.,213400,Tuesday,n,y
174,2019-10-01 17:37,Kendrick Lamar,LUST.,307880,Tuesday,n,y
175,2019-10-01 17:40,Kendrick Lamar,HUMBLE.,148000,Tuesday,n,y
176,2019-10-01 18:58,Kendrick Lamar,PRIDE.,275253,Tuesday,n,y
177,2019-10-01 19:01,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,227360,Tuesday,n,y
178,2019-10-01 19:05,Kendrick Lamar,FEEL.,214826,Tuesday,n,y
179,2019-10-01 19:09,Kendrick Lamar,ELEMENT.,208733,Tuesday,n,y
180,2019-10-01 19:11,Kendrick Lamar,YAH.,160293,Tuesday,n,y
181,2019-10-01 19:14,Kendrick Lamar,DNA.,185946,Tuesday,n,y
182,2019-10-01 19:16,Kendrick Lamar,BLOOD.,118066,Tuesday,n,y
183,2019-10-01 19:20,JPEGMAFIA,PTSD,2159,Tuesday,y,y
184,2019-10-01 19:20,Kendrick Lamar,GOD.,3715,Tuesday,y,y
185,2019-10-01 19:20,JPEGMAFIA,Free The Frail,1160,Tuesday,y,y
186,2019-10-01 19:27,JPEGMAFIA,Thot Tactics,170360,Tuesday,n,y
187,2019-10-01 19:31,JPEGMAFIA,Free The Frail,210569,Tuesday,n,y
188,2019-10-01 19:35,JPEGMAFIA,Post Verified Lifestyle,183949,Tuesday,n,y
189,2019-10-01 19:37,JPEGMAFIA,PRONE!,103829,Tuesday,n,y
190,2019-10-01 19:39,Lil Peep,Benz Truck (гелик),159986,Tuesday,n,y
191,2019-10-01 19:43,Lil Peep,Save That Shit,231546,Tuesday,n,y
192,2019-10-01 19:48,Lil Peep,Awful Things,214426,Tuesday,n,y
193,2019-10-01 20:42,Lil Peep,U Said,224053,Tuesday,n,y
194,2019-10-01 20:44,Lil Peep,Better Off (Dying),154814,Tuesday,n,y
195,2019-10-01 20:48,Lil Peep,The Brightside,216040,Tuesday,n,y
196,2019-10-01 20:49,Lil Peep,Problems,70960,Tuesday,n,y
197,2019-10-01 20:49,6 Dogs,Buttcheeks,3455,Tuesday,y,y
198,2019-10-01 20:49,Lil Peep,Falling Down - Bonus Track,3050,Tuesday,y,y
199,2019-10-01 20:52,Lil Peep,Benz Truck (гелик),159986,Tuesday,n,y
200,2019-10-01 20:56,Lil Peep,Save That Shit,231546,Tuesday,n,y
201,2019-10-01 20:59,Lil Peep,Awful Things,214426,Tuesday,n,y
202,2019-10-01 21:03,Lil Peep,U Said,224053,Tuesday,n,y
203,2019-10-01 21:06,Lil Peep,Better Off (Dying),154814,Tuesday,n,y
204,2019-10-01 21:09,Lil Peep,The Brightside,216040,Tuesday,n,y
205,2019-10-01 21:13,Lil Peep,Problems,209213,Tuesday,n,y
206,2019-10-01 21:16,Ghostemane,Squeeze,35051,Tuesday,n,n
207,2019-10-01 21:16,Matoma,Old Thing Back (feat. Ja Rule and Ralph Tresvant),1386,Tuesday,y,n
208,2019-10-01 21:16,6 Dogs,Buttcheeks,187680,Tuesday,n,y
209,2019-10-01 21:17,"Tyler, The Creator",Rusty (feat. Domo Genesis & Earl Sweatshirt),12096,Tuesday,y,y
210,2019-10-01 21:20,The Notorious B.I.G.,Intro - 2005 Remaster,203853,Tuesday,n,y
211,2019-10-01 21:24,The Notorious B.I.G.,Things Done Changed - 2005 Remaster,238106,Tuesday,n,y
212,2019-10-01 21:29,The Notorious B.I.G.,Gimme the Loot - 2005 Remaster,304146,Tuesday,n,y
213,2019-10-01 21:33,The Notorious B.I.G.,Machine Gun Funk - 2006 Remaster,255893,Tuesday,n,y
214,2019-10-01 21:37,The Notorious B.I.G.,Warning - 2005 Remaster,220493,Tuesday,n,y
215,2019-10-01 21:41,The Notorious B.I.G.,Ready to Die - 2006 Remaster,264546,Tuesday,n,y
216,2019-10-01 21:46,The Notorious B.I.G.,One More Chance - 2005 Remaster,283053,Tuesday,n,y
217,2019-10-01 21:47,The Notorious B.I.G.,Fuck Me (Interlude) - Interlude; 2005 Remaster,28093,Tuesday,y,y
218,2019-10-01 21:51,The Notorious B.I.G.,The What,237480,Tuesday,n,y
219,2019-10-01 21:56,The Notorious B.I.G.,Juicy - 2005 Remaster,302693,Tuesday,n,y
220,2019-10-01 22:01,The Notorious B.I.G.,Everyday Struggle - 2005 Remaster,319400,Tuesday,n,y
221,2019-10-01 22:05,The Notorious B.I.G.,Me and My Bitch - 2005 Remaster,240480,Tuesday,n,y
222,2019-10-01 22:09,The Notorious B.I.G.,Big Poppa - 2005 Remaster,252746,Tuesday,n,y
223,2019-10-01 22:15,The Notorious B.I.G.,Respect - 2005 Remaster,298954,Tuesday,n,y
224,2019-10-01 22:18,The Notorious B.I.G.,Friend of Mine - 2005 Remaster,208120,Tuesday,n,y
225,2019-10-01 22:22,The Notorious B.I.G.,Unbelievable - 2005 Remaster,223706,Tuesday,n,y
226,2019-10-01 22:25,The Notorious B.I.G.,Suicidal Thoughts - 2005 Remaster,170226,Tuesday,n,y
227,2019-10-01 22:30,The Notorious B.I.G.,Who Shot Ya? - 2005 Remaster,319373,Tuesday,n,y
228,2019-10-01 22:50,The Notorious B.I.G.,Just Playing (Dreams) - 2005 Remaster,155864,Tuesday,n,y
229,2019-10-01 22:52,Kodak Black,Calling My Spirit,152000,Tuesday,n,n
230,2019-10-01 22:55,The Internet,Special Affair,159457,Tuesday,n,n
231,2019-10-01 22:58,CHASE B,MAYDAY (feat. Sheck Wes & Young Thug),179533,Tuesday,n,n
232,2019-10-01 23:01,Chance the Rapper,Favorite Song,185062,Tuesday,n,y
233,2019-10-01 23:06,Chance the Rapper,Cocoa Butter Kisses,307187,Tuesday,n,y
234,2019-10-02 01:04,Chance the Rapper,Pusha Man,139406,Wednesday,n,y
235,2019-10-02 01:08,Foo Fighters,Everlong,250546,Wednesday,n,n
236,2019-10-02 01:09,Foo Fighters,Learn to Fly,77971,Wednesday,n,n
237,2019-10-02 01:14,Foo Fighters,All My Life,263440,Wednesday,n,n
238,2019-10-02 01:18,Foo Fighters,The Pretender,269373,Wednesday,n,n
239,2019-10-02 01:44,Smino,L.M.F.,113248,Wednesday,n,n
240,2019-10-02 01:44,Roy Blair,Thunder,5717,Wednesday,y,n
241,2019-10-02 01:46,Ameer Vann,Emmanuel,92842,Wednesday,n,n
242,2019-10-02 01:47,DaBaby,Deal Wit It,68146,Wednesday,n,y
243,2019-10-02 01:49,Jaden,NOIZE,142638,Wednesday,n,n
244,2019-10-02 01:50,Ameer Vann,Los Angeles,27669,Wednesday,y,n
245,2019-10-02 01:51,DaBaby,Tax Time,90520,Wednesday,n,y
246,2019-10-02 01:53,Danny Brown,Ain't it Funny,120137,Wednesday,n,y
247,2019-10-02 01:56,Injury Reserve,Rap Song Tutorial,142013,Wednesday,n,y
248,2019-10-02 01:59,EARTHGANG,UP,215346,Wednesday,n,y
249,2019-10-02 03:41,EARTHGANG,Proud Of U (feat. Young Thug),78781,Wednesday,n,y
250,2019-10-02 03:43,DaBaby,Suge,163320,Wednesday,n,y
251,2019-10-02 03:44,Lil Nas X,Panini - DaBaby Remix,2261,Wednesday,y,n
252,2019-10-02 03:44,Quality Control,Baby (Lil Baby feat. DaBaby),63337,Wednesday,n,n
253,2019-10-02 03:47,DaBaby,Baby Sitter (feat. Offset),157693,Wednesday,n,y
254,2019-10-02 03:49,DaBaby,Goin Baby,141826,Wednesday,n,y
255,2019-10-02 03:52,Quality Control,Baby,142417,Wednesday,n,n
256,2019-10-02 03:56,Chance the Rapper,Hot Shower,225923,Wednesday,n,y
257,2019-10-02 03:56,Megan Thee Stallion,Cash Shit (feat. DaBaby),34907,Wednesday,n,n
258,2019-10-02 04:00,DaBaby,INTRO,163861,Wednesday,n,y
259,2019-10-02 04:02,DaBaby,INTRO,703,Wednesday,y,y
260,2019-10-02 04:02,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),126400,Wednesday,n,y
261,2019-10-02 04:03,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),85183,Wednesday,n,y
262,2019-10-02 04:04,DaBaby,Deal Wit It,68146,Wednesday,n,y
263,2019-10-02 04:07,DaBaby,Walker Texas Ranger,151600,Wednesday,n,y
264,2019-10-02 04:08,DaBaby,Tax Time,90520,Wednesday,n,y
265,2019-10-02 04:12,DaBaby,Itch,216240,Wednesday,n,y
266,2019-10-02 04:16,Chance the Rapper,Hot Shower,225923,Wednesday,n,y
267,2019-10-02 04:18,DaBaby,BOP,159714,Wednesday,n,y
268,2019-10-02 04:22,Quality Control,"Pink Toes (Offset, DaBaby feat. Gunna)",217220,Wednesday,n,n
269,2019-10-02 04:23,DaBaby,Next Song,69707,Wednesday,n,y
270,2019-10-02 04:27,Chance the Rapper,Hot Shower,225923,Wednesday,n,y
271,2019-10-02 04:27,Playboi Carti,Kelly K,9459,Wednesday,y,y
272,2019-10-02 04:30,Young Thug,Relationship (feat. Future),174186,Wednesday,n,y
273,2019-10-02 04:34,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),221746,Wednesday,n,y
274,2019-10-02 04:55,Playboi Carti,Kelly K,179523,Wednesday,n,y
275,2019-10-02 04:56,Playboi Carti,Kelly K,66346,Wednesday,n,y
276,2019-10-02 05:13,Lil Wayne,Uproar,194184,Wednesday,n,n
277,2019-10-02 05:26,Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,214912,Wednesday,n,n
278,2019-10-02 05:29,J. Cole,1985 - Intro to “The Fall Off”,190176,Wednesday,n,n
279,2019-10-02 05:31,Jack Harlow,Dark Knight,135746,Wednesday,n,n
280,2019-10-02 05:35,Logic,Flexicution,218946,Wednesday,n,n
281,2019-10-02 05:38,alt-J,Fitzpleasure,219400,Wednesday,n,y
282,2019-10-02 05:40,Earl Sweatshirt,Ontheway! (feat. Standing On The Corner),101986,Wednesday,n,y
283,2019-10-02 05:43,Kevin Abstract,Corpus Christi,172392,Wednesday,n,y
284,2019-10-02 05:47,The Roots,Thought @ Work,219673,Wednesday,n,n
285,2019-10-02 06:36,Nessly,WHOHASIT,197293,Wednesday,n,n
286,2019-10-02 08:17,Joey BadaSS,AMERIKKKAN IDOL,386854,Wednesday,n,y
287,2019-10-02 16:53,"Tyler, The Creator",IGOR'S THEME,200693,Wednesday,n,y
288,2019-10-02 16:56,"Tyler, The Creator",EARFQUAKE,164703,Wednesday,n,y
289,2019-10-02 16:58,"Tyler, The Creator",I THINK,3969,Wednesday,y,y
290,2019-10-02 16:58,JPEGMAFIA,1539 N. Calvert,157258,Wednesday,n,y
291,2019-10-02 17:53,JPEGMAFIA,Kenan Vs. Kel,169514,Wednesday,n,y
292,2019-10-02 17:56,JPEGMAFIA,Grimy Waifu,175201,Wednesday,n,y
293,2019-10-02 18:00,JPEGMAFIA,Grimy Waifu,1343,Wednesday,y,y
294,2019-10-02 18:00,Denzel Curry,VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],7786,Wednesday,y,y
295,2019-10-02 18:00,JPEGMAFIA,Beta Male Strategies,4434,Wednesday,y,y
296,2019-10-02 18:00,JPEGMAFIA,Beta Male Strategies,198008,Wednesday,n,y
297,2019-10-02 18:01,Denzel Curry,SWITCH IT UP | ZWITCH 1T UP,28906,Wednesday,y,y
298,2019-10-02 18:52,Denzel Curry,SWITCH IT UP | ZWITCH 1T UP,147019,Wednesday,n,y
299,2019-10-02 18:56,Denzel Curry,MAD I GOT IT | MAD 1 GOT 1T,232293,Wednesday,n,y
300,2019-10-02 18:59,Denzel Curry,TABOO | TA13OO,197440,Wednesday,n,y
301,2019-10-02 19:02,Denzel Curry,THE BLACKEST BALLOON | THE 13LACKEZT 13ALLOON,175173,Wednesday,n,y
302,2019-10-02 19:13,Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,24067,Wednesday,y,y
303,2019-10-02 19:46,Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,207415,Wednesday,n,y
304,2019-10-02 19:46,Denzel Curry,BLACK METAL TERRORIST | 13 M T,37033,Wednesday,n,y
305,2019-10-02 19:46,Denzel Curry,CASH MANIAC | CAZH MAN1AC [FEAT. NYYJERYA],640,Wednesday,y,y
306,2019-10-02 19:49,Denzel Curry,BLACK METAL TERRORIST | 13 M T,128291,Wednesday,n,y
307,2019-10-02 19:52,Denzel Curry,SUPER SAIYAN SUPERMAN | ZUPER ZA1YAN ZUPERMAN,10111,Wednesday,y,y
308,2019-10-02 19:52,Denzel Curry,CASH MANIAC | CAZH MAN1AC [FEAT. NYYJERYA],198773,Wednesday,n,y
