,endTime,artistName,trackName,msPlayed,day,skipped?,top100Artist?
0,2019-09-30 00:02,Robert DeLong,Better Days,247413,Monday,0,0
1,2019-09-30 00:05,Lil Pump,Smoke My Dope (feat. Smokepurpp),135697,Monday,0,0
2,2019-09-30 00:09,Nathaniel Rateliff & The Night Sweats,S.O.B.,247612,Monday,0,0
3,2019-09-30 00:11,XXXTENTACION,going down!,115194,Monday,0,1
4,2019-09-30 00:16,VIC MENSA,Heaven On Earth,317373,Monday,0,0
5,2019-09-30 00:20,A Tribe Called Quest,Solid Wall of Sound,223346,Monday,0,1
6,2019-09-30 00:24,Kendrick Lamar,Complexion (A Zulu Love),263360,Monday,0,1
7,2019-09-30 00:28,Lil Uzi Vert,7AM,219712,Monday,0,1
8,2019-09-30 00:31,The Black Keys,Breaks,181306,Monday,0,0
9,2019-09-30 00:33,Rico Nasty,Ice Cream,130370,Monday,0,1
10,2019-09-30 00:38,Post Malone,Leave,324853,Monday,0,1
11,2019-09-30 00:43,Lil Uzi Vert,Pretty Mami,264124,Monday,0,1
12,2019-09-30 00:46,Logic,Super Mario World,177680,Monday,0,0
13,2019-09-30 00:49,Khalid,Heaven,213026,Monday,0,0
14,2019-09-30 00:54,Dirt Rock Empire,Dirt Road Dollars (feat. Nate Kenyon & The Lacs),278498,Monday,0,0
15,2019-09-30 00:58,A Day To Remember,If It Means a Lot to You,243226,Monday,0,0
16,2019-09-30 01:02,Kid Cudi,Day 'N' Nite (nightmare),221266,Monday,0,1
17,2019-09-30 01:06,Trippie Redd,Dark Knight Dummo (Feat. Travis Scott),256162,Monday,0,1
18,2019-09-30 01:12,"Tyler, The Creator",Awkward,227466,Monday,0,1
19,2019-09-30 01:15,Juice WRLD,HeMotions,187211,Monday,0,1
20,2019-09-30 01:18,Rico Nasty,Why Oh Why,155615,Monday,0,1
21,2019-09-30 01:22,Post Malone,White Iverson,256533,Monday,0,1
22,2019-09-30 01:25,ASAP Rocky,Buck Shots,167813,Monday,0,1
23,2019-09-30 01:29,Fort Minor,Remember the Name (feat. Styles of Beyond),230493,Monday,0,0
24,2019-09-30 01:35,KIDS SEE GHOSTS,Reborn,324674,Monday,0,1
25,2019-09-30 01:42,Gorillaz,She's My Collar (feat. Kali Uchis),165039,Monday,0,0
26,2019-09-30 01:44,JID,Slick Talk,23658,Monday,1,1
27,2019-09-30 02:01,JPEGMAFIA,"Jesus Forgive Me, I Am A Thot",156533,Monday,0,1
28,2019-09-30 02:04,JPEGMAFIA,Kenan Vs. Kel,181113,Monday,0,1
29,2019-09-30 02:06,JPEGMAFIA,Beta Male Strategies,75877,Monday,0,1
30,2019-09-30 04:05,JPEGMAFIA,Beta Male Strategies,9642,Monday,1,1
31,2019-09-30 04:32,JPEGMAFIA,Beta Male Strategies,70293,Monday,0,1
32,2019-09-30 04:34,DaBaby,OFF THE RIP,115609,Monday,0,1
33,2019-09-30 05:33,DaBaby,RAW SHIT (feat. Migos),216677,Monday,0,1
34,2019-09-30 05:35,DaBaby,THERE HE GO,143295,Monday,0,1
35,2019-09-30 13:54,DaBaby,TOES (feat. Lil Baby & Moneybagg Yo),136366,Monday,0,1
36,2019-09-30 13:56,DaBaby,PROLLY HEARD,143225,Monday,0,1
37,2019-09-30 13:59,DaBaby,XXL,153863,Monday,0,1
38,2019-09-30 14:01,DaBaby,REALLY (feat. Stunna 4 Vegas),139500,Monday,0,1
39,2019-09-30 14:03,DaBaby,VIBEZ,144935,Monday,0,1
40,2019-09-30 14:06,DaBaby,iPHONE (with Nicki Minaj),191920,Monday,0,1
41,2019-09-30 14:10,DaBaby,POP STAR (feat. Kevin Gates),182988,Monday,0,1
42,2019-09-30 14:12,DaBaby,BOP,159714,Monday,0,1
43,2019-09-30 14:16,DaBaby,"GOSPEL (feat. Chance The Rapper, Gucci Mane & YK Osiris)",214893,Monday,0,1
44,2019-09-30 14:19,DaBaby,INTRO,172800,Monday,0,1
45,2019-09-30 14:22,DaBaby,Pony,204573,Monday,0,1
46,2019-09-30 14:25,Rich The Kid,Plug Walk,175229,Monday,0,0
47,2019-09-30 14:28,A Boogie Wit da Hoodie,Skeezers,198053,Monday,0,0
48,2019-09-30 14:32,21 Savage,monster,233039,Monday,0,0
49,2019-09-30 14:34,Lil Tecca,Bossanova,123573,Monday,0,0
50,2019-09-30 14:36,DaBaby,Taking It Out,118360,Monday,0,1
51,2019-09-30 14:39,Kodak Black,Calling My Spirit,152000,Monday,0,0
52,2019-09-30 14:42,Cordae,Have Mercy,202453,Monday,0,1
53,2019-09-30 14:46,YNW Melly,Mixed Personalities (feat. Kanye West),230400,Monday,0,0
54,2019-09-30 14:48,Polo G,Chosen 1,127200,Monday,0,0
55,2019-09-30 14:51,DaBaby,Up The Street,181306,Monday,0,1
56,2019-09-30 14:53,Comethazine,SOLVED THE PROBLEM,117073,Monday,0,0
57,2019-09-30 14:55,NLE Choppa,Shotta Flow 2,132986,Monday,0,0
58,2019-09-30 15:00,21 Savage,a lot,288624,Monday,0,0
59,2019-09-30 15:03,DaBaby,Deserve It,182693,Monday,0,1
60,2019-09-30 15:06,Lil Tecca,Out Of Luck,163266,Monday,0,0
61,2019-09-30 15:10,Roddy Ricch,Ricch Forever,267441,Monday,0,1
62,2019-09-30 15:13,Polo G,Pop Out (feat. Lil Tjay),166560,Monday,0,0
63,2019-09-30 15:15,DaBaby,Gorilla Glue,103534,Monday,0,1
64,2019-09-30 15:19,YNW Melly,Freddy Krueger (feat. Tee Grizzley),244506,Monday,0,0
65,2019-09-30 15:21,DaBaby,Goin Baby,141826,Monday,0,1
66,2019-09-30 15:24,Playboi Carti,Love Hurts (feat. Travis Scott),180560,Monday,0,1
67,2019-09-30 15:27,Blueface,Bussdown (feat. Offset),182426,Monday,0,0
68,2019-09-30 15:31,Quality Control,"Pink Toes (Offset, DaBaby feat. Gunna)",217220,Monday,0,0
69,2019-09-30 15:34,Gunna,Same Yung Nigga (feat. Playboi Carti),180934,Monday,0,1
70,2019-09-30 15:37,DaBaby,POP STAR (feat. Kevin Gates),182988,Monday,0,1
71,2019-09-30 15:40,Playboi Carti,R.I.P.,192026,Monday,0,1
72,2019-09-30 15:44,Valee,Womp Womp,226533,Monday,0,0
73,2019-09-30 15:47,YoungBoy Never Broke Again,Slime Belief,192606,Monday,0,0
74,2019-09-30 15:51,DaBaby,Joggers (feat. Stunna 4 Vegas),133213,Monday,0,1
75,2019-09-30 15:54,Lil Keed,Pull Up (feat. Lil Uzi Vert & YNW Melly),162400,Monday,0,0
76,2019-09-30 15:56,21 Savage,ball w/o you,144732,Monday,0,0
77,2019-09-30 16:47,21 Savage,ball w/o you,2325,Monday,1,0
78,2019-09-30 16:50,JPEGMAFIA,All My Heroes Are Cornballs,203804,Monday,0,1
79,2019-09-30 16:52,JPEGMAFIA,Grimy Waifu,92548,Monday,0,1
80,2019-09-30 16:55,JPEGMAFIA,PRONE!,162000,Monday,0,1
81,2019-09-30 16:55,JPEGMAFIA,"Lifes Hard, Here's A Song About Sorrel",6341,Monday,1,1
82,2019-09-30 16:57,Kodak Black,Calling My Spirit,145002,Monday,0,0
83,2019-09-30 16:57,The Internet,Special Affair,1280,Monday,1,0
84,2019-09-30 17:52,CHASE B,MAYDAY (feat. Sheck Wes & Young Thug),166933,Monday,0,0
85,2019-09-30 17:52,Chance the Rapper,Favorite Song,5760,Monday,1,1
86,2019-09-30 17:52,Post Malone,Feeling Whitney,4480,Monday,1,1
87,2019-09-30 17:55,JPEGMAFIA,DD Form 214,166272,Monday,0,1
88,2019-09-30 17:55,VIC MENSA,Shades Of Blue,3584,Monday,1,0
89,2019-09-30 17:58,Playboi Carti,NO. 9,199190,Monday,0,1
90,2019-09-30 18:52,Vampire Weekend,Sunflower (feat. Steve Lacy),7616,Monday,1,0
91,2019-09-30 18:52,XXXTENTACION,Look At Me!,74997,Monday,0,1
92,2019-09-30 18:54,Bas,Infinity+2 (feat. Correy C),114333,Monday,0,0
93,2019-09-30 18:58,Dexys Midnight Runners,Come On Eileen,810,Monday,1,0
94,2019-09-30 18:58,Bas,Great Ones,384,Monday,1,0
95,2019-09-30 18:58,The Beach Boys,Here Today - Remastered,1280,Monday,1,0
96,2019-09-30 18:58,A Tribe Called Quest,Ego,197440,Monday,0,1
97,2019-09-30 18:58,Ghostface Killah,Fish (feat. Raekwon & Cappadonna),50362,Monday,0,0
98,2019-09-30 19:00,YBN Nahmir,Bounce Out With That,128,Monday,1,0
99,2019-09-30 19:00,The White Stripes,"In The Cold, Cold Night",149,Monday,1,0
100,2019-09-30 19:00,Angelo Mota,Have a Nice Trip,170,Monday,1,1
101,2019-09-30 19:00,Juice WRLD,Scared Of Love,2261,Monday,1,1
102,2019-09-30 19:00,Daughters,Daughter,0,Monday,1,0
103,2019-09-30 19:00,BROCKHAMPTON,Dirt,108949,Monday,0,1
104,2019-09-30 19:00,Jorja Smith,I Am,938,Monday,1,0
105,2019-09-30 19:00,SZA,Prom,0,Monday,1,0
106,2019-09-30 19:01,Trippie Redd,Forever Ever,9280,Monday,1,1
107,2019-09-30 19:05,Trippie Redd,BANG!,283320,Monday,0,1
108,2019-09-30 19:09,The Neighbourhood,The Beach,210067,Monday,0,0
109,2019-09-30 22:03,Trippie Redd,Forever Ever,1066,Monday,1,1
110,2019-09-30 22:07,The Neighbourhood,The Beach,212821,Monday,0,0
111,2019-09-30 22:07,The Neighbourhood,A Moment of Silence,5823,Monday,1,0
112,2019-09-30 22:12,The Neighbourhood,Wiped Out!,289663,Monday,0,0
113,2019-09-30 22:14,The Neighbourhood,R.I.P. 2 My Youth,5942,Monday,1,0
114,2019-09-30 22:14,Dreamville,Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,123413,Monday,0,1
115,2019-09-30 23:44,Kodak Black,Calling My Spirit,8064,Monday,1,0
116,2019-10-01 00:12,Playboi Carti,Unknown Track,720,Tuesday,1,1
117,2019-10-01 00:16,Playboi Carti,Unknown Track,4360,Tuesday,1,1
118,2019-10-01 00:32,Playboi Carti,Unknown Track,2070,Tuesday,1,1
119,2019-10-01 00:34,Playboi Carti,Unknown Track,7150,Tuesday,1,1
120,2019-10-01 00:59,Playboi Carti,R.I.P. Fredo (feat. Young Nudy) - Notice Me,94613,Tuesday,0,1
121,2019-10-01 01:03,CHASE B,MAYDAY (feat. Sheck Wes & Young Thug),215842,Tuesday,0,0
122,2019-10-01 01:05,Ski Mask The Slump God,JustLikeMyPiss,140734,Tuesday,0,1
123,2019-10-01 01:06,KMD,Smokin' That S*@%!,1109,Tuesday,1,0
124,2019-10-01 01:08,Saba,SMILE,1024,Tuesday,1,1
125,2019-10-01 01:08,Saba,SMILE,1512,Tuesday,1,1
126,2019-10-01 01:08,Billie Eilish,i love you,25770,Tuesday,1,0
127,2019-10-01 01:08,Carnage,Learn How to Watch (feat. Mac Miller & MadeinTYO),6741,Tuesday,1,0
128,2019-10-01 01:08,Carnage,Learn How to Watch (feat. Mac Miller & MadeinTYO),121870,Tuesday,0,0
129,2019-10-01 01:08,Kevin Abstract,Georgia,1301,Tuesday,1,1
130,2019-10-01 01:11,Saba,LIFE,162750,Tuesday,0,1
131,2019-10-01 01:15,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),221746,Tuesday,0,1
132,2019-10-01 01:15,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),20668,Tuesday,1,1
133,2019-10-01 01:18,Playboi Carti,Kelly K,176448,Tuesday,0,1
134,2019-10-01 05:18,Young Thug,Ecstasy (feat. Machine Gun Kelly),23631,Tuesday,1,1
135,2019-10-01 05:18,Playboi Carti,Kelly K,94524,Tuesday,0,1
136,2019-10-01 05:22,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),221746,Tuesday,0,1
137,2019-10-01 05:26,Playboi Carti,Kelly K,271154,Tuesday,0,1
138,2019-10-01 05:29,Juice WRLD,Make Believe,142025,Tuesday,0,1
139,2019-10-01 05:31,Juice WRLD,Make Believe,142025,Tuesday,0,1
140,2019-10-01 05:33,Juice WRLD,Syphilis,131761,Tuesday,0,1
141,2019-10-01 05:37,Billie Eilish,wish you were gay,221543,Tuesday,0,0
142,2019-10-01 05:40,Tierra Whack,Gloria,156958,Tuesday,0,1
143,2019-10-01 05:40,XXXTENTACION,Bowser,13348,Tuesday,1,1
144,2019-10-01 05:43,Angelo Mota,One Day,214029,Tuesday,0,1
145,2019-10-01 05:46,Chet Faker,No Diggity,122259,Tuesday,0,0
146,2019-10-01 05:48,JPEGMAFIA,"Jesus Forgive Me, I Am A Thot",156533,Tuesday,0,1
147,2019-10-01 05:51,JPEGMAFIA,Kenan Vs. Kel,181113,Tuesday,0,1
148,2019-10-01 05:54,JPEGMAFIA,Beta Male Strategies,198008,Tuesday,0,1
149,2019-10-01 05:55,JPEGMAFIA,JPEGMAFIA TYPE BEAT,54929,Tuesday,0,1
150,2019-10-01 05:58,JPEGMAFIA,Grimy Waifu,175201,Tuesday,0,1
151,2019-10-01 06:01,JPEGMAFIA,PTSD,148396,Tuesday,0,1
152,2019-10-01 06:04,JPEGMAFIA,Rap Grow Old & Die x No Child Left Behind,167572,Tuesday,0,1
153,2019-10-01 06:07,JPEGMAFIA,All My Heroes Are Cornballs,203804,Tuesday,0,1
154,2019-10-01 06:09,JPEGMAFIA,BBW,96081,Tuesday,0,1
155,2019-10-01 06:23,JPEGMAFIA,PRONE!,162000,Tuesday,0,1
156,2019-10-01 06:23,JPEGMAFIA,"Lifes Hard, Here's A Song About Sorrel",2959,Tuesday,1,1
157,2019-10-01 14:50,JPEGMAFIA,Thot Tactics,13440,Tuesday,1,1
158,2019-10-01 14:51,JPEGMAFIA,"Lifes Hard, Here's A Song About Sorrel",61625,Tuesday,0,1
159,2019-10-01 14:53,JPEGMAFIA,Thot Tactics,170360,Tuesday,0,1
160,2019-10-01 14:57,JPEGMAFIA,Free The Frail,210569,Tuesday,0,1
161,2019-10-01 16:19,JPEGMAFIA,Post Verified Lifestyle,352882,Tuesday,0,1
162,2019-10-01 16:21,JPEGMAFIA,BasicBitchTearGas,75969,Tuesday,0,1
163,2019-10-01 16:23,JPEGMAFIA,DOTS FREESTYLE REMIX,127604,Tuesday,0,1
164,2019-10-01 16:24,JPEGMAFIA,BUTTERMILK JESUS TYPE BEAT,69261,Tuesday,0,1
165,2019-10-01 16:28,JPEGMAFIA,Papi I Missed U,242175,Tuesday,0,1
166,2019-10-01 16:31,JPEGMAFIA,"Jesus Forgive Me, I Am A Thot",156533,Tuesday,0,1
167,2019-10-01 16:34,JPEGMAFIA,Kenan Vs. Kel,181113,Tuesday,0,1
168,2019-10-01 16:43,JPEGMAFIA,Beta Male Strategies,64293,Tuesday,0,1
169,2019-10-01 16:48,Kendrick Lamar,DUCKWORTH.,248613,Tuesday,0,1
170,2019-10-01 16:52,Kendrick Lamar,GOD.,248826,Tuesday,0,1
171,2019-10-01 17:00,Kendrick Lamar,FEAR.,460573,Tuesday,0,1
172,2019-10-01 17:04,Kendrick Lamar,XXX. FEAT. U2.,254200,Tuesday,0,1
173,2019-10-01 17:32,Kendrick Lamar,LOVE. FEAT. ZACARI.,213400,Tuesday,0,1
174,2019-10-01 17:37,Kendrick Lamar,LUST.,307880,Tuesday,0,1
175,2019-10-01 17:40,Kendrick Lamar,HUMBLE.,148000,Tuesday,0,1
176,2019-10-01 18:58,Kendrick Lamar,PRIDE.,275253,Tuesday,0,1
177,2019-10-01 19:01,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,227360,Tuesday,0,1
178,2019-10-01 19:05,Kendrick Lamar,FEEL.,214826,Tuesday,0,1
179,2019-10-01 19:09,Kendrick Lamar,ELEMENT.,208733,Tuesday,0,1
180,2019-10-01 19:11,Kendrick Lamar,YAH.,160293,Tuesday,0,1
181,2019-10-01 19:14,Kendrick Lamar,DNA.,185946,Tuesday,0,1
182,2019-10-01 19:16,Kendrick Lamar,BLOOD.,118066,Tuesday,0,1
183,2019-10-01 19:20,JPEGMAFIA,PTSD,2159,Tuesday,1,1
184,2019-10-01 19:20,Kendrick Lamar,GOD.,3715,Tuesday,1,1
185,2019-10-01 19:20,JPEGMAFIA,Free The Frail,1160,Tuesday,1,1
186,2019-10-01 19:27,JPEGMAFIA,Thot Tactics,170360,Tuesday,0,1
187,2019-10-01 19:31,JPEGMAFIA,Free The Frail,210569,Tuesday,0,1
188,2019-10-01 19:35,JPEGMAFIA,Post Verified Lifestyle,183949,Tuesday,0,1
189,2019-10-01 19:37,JPEGMAFIA,PRONE!,103829,Tuesday,0,1
190,2019-10-01 19:39,Lil Peep,Benz Truck (гелик),159986,Tuesday,0,1
191,2019-10-01 19:43,Lil Peep,Save That Shit,231546,Tuesday,0,1
192,2019-10-01 19:48,Lil Peep,Awful Things,214426,Tuesday,0,1
193,2019-10-01 20:42,Lil Peep,U Said,224053,Tuesday,0,1
194,2019-10-01 20:44,Lil Peep,Better Off (Dying),154814,Tuesday,0,1
195,2019-10-01 20:48,Lil Peep,The Brightside,216040,Tuesday,0,1
196,2019-10-01 20:49,Lil Peep,Problems,70960,Tuesday,0,1
197,2019-10-01 20:49,6 Dogs,Buttcheeks,3455,Tuesday,1,1
198,2019-10-01 20:49,Lil Peep,Falling Down - Bonus Track,3050,Tuesday,1,1
199,2019-10-01 20:52,Lil Peep,Benz Truck (гелик),159986,Tuesday,0,1
200,2019-10-01 20:56,Lil Peep,Save That Shit,231546,Tuesday,0,1
201,2019-10-01 20:59,Lil Peep,Awful Things,214426,Tuesday,0,1
202,2019-10-01 21:03,Lil Peep,U Said,224053,Tuesday,0,1
203,2019-10-01 21:06,Lil Peep,Better Off (Dying),154814,Tuesday,0,1
204,2019-10-01 21:09,Lil Peep,The Brightside,216040,Tuesday,0,1
205,2019-10-01 21:13,Lil Peep,Problems,209213,Tuesday,0,1
206,2019-10-01 21:16,Ghostemane,Squeeze,35051,Tuesday,0,0
207,2019-10-01 21:16,Matoma,Old Thing Back (feat. Ja Rule and Ralph Tresvant),1386,Tuesday,1,0
208,2019-10-01 21:16,6 Dogs,Buttcheeks,187680,Tuesday,0,1
209,2019-10-01 21:17,"Tyler, The Creator",Rusty (feat. Domo Genesis & Earl Sweatshirt),12096,Tuesday,1,1
210,2019-10-01 21:20,The Notorious B.I.G.,Intro - 2005 Remaster,203853,Tuesday,0,1
211,2019-10-01 21:24,The Notorious B.I.G.,Things Done Changed - 2005 Remaster,238106,Tuesday,0,1
212,2019-10-01 21:29,The Notorious B.I.G.,Gimme the Loot - 2005 Remaster,304146,Tuesday,0,1
213,2019-10-01 21:33,The Notorious B.I.G.,Machine Gun Funk - 2006 Remaster,255893,Tuesday,0,1
214,2019-10-01 21:37,The Notorious B.I.G.,Warning - 2005 Remaster,220493,Tuesday,0,1
215,2019-10-01 21:41,The Notorious B.I.G.,Ready to Die - 2006 Remaster,264546,Tuesday,0,1
216,2019-10-01 21:46,The Notorious B.I.G.,One More Chance - 2005 Remaster,283053,Tuesday,0,1
217,2019-10-01 21:47,The Notorious B.I.G.,Fuck Me (Interlude) - Interlude; 2005 Remaster,28093,Tuesday,1,1
218,2019-10-01 21:51,The Notorious B.I.G.,The What,237480,Tuesday,0,1
219,2019-10-01 21:56,The Notorious B.I.G.,Juicy - 2005 Remaster,302693,Tuesday,0,1
220,2019-10-01 22:01,The Notorious B.I.G.,Everyday Struggle - 2005 Remaster,319400,Tuesday,0,1
221,2019-10-01 22:05,The Notorious B.I.G.,Me and My Bitch - 2005 Remaster,240480,Tuesday,0,1
222,2019-10-01 22:09,The Notorious B.I.G.,Big Poppa - 2005 Remaster,252746,Tuesday,0,1
223,2019-10-01 22:15,The Notorious B.I.G.,Respect - 2005 Remaster,298954,Tuesday,0,1
224,2019-10-01 22:18,The Notorious B.I.G.,Friend of Mine - 2005 Remaster,208120,Tuesday,0,1
225,2019-10-01 22:22,The Notorious B.I.G.,Unbelievable - 2005 Remaster,223706,Tuesday,0,1
226,2019-10-01 22:25,The Notorious B.I.G.,Suicidal Thoughts - 2005 Remaster,170226,Tuesday,0,1
227,2019-10-01 22:30,The Notorious B.I.G.,Who Shot Ya? - 2005 Remaster,319373,Tuesday,0,1
228,2019-10-01 22:50,The Notorious B.I.G.,Just Playing (Dreams) - 2005 Remaster,155864,Tuesday,0,1
229,2019-10-01 22:52,Kodak Black,Calling My Spirit,152000,Tuesday,0,0
230,2019-10-01 22:55,The Internet,Special Affair,159457,Tuesday,0,0
231,2019-10-01 22:58,CHASE B,MAYDAY (feat. Sheck Wes & Young Thug),179533,Tuesday,0,0
232,2019-10-01 23:01,Chance the Rapper,Favorite Song,185062,Tuesday,0,1
233,2019-10-01 23:06,Chance the Rapper,Cocoa Butter Kisses,307187,Tuesday,0,1
234,2019-10-02 01:04,Chance the Rapper,Pusha Man,139406,Wednesday,0,1
235,2019-10-02 01:08,Foo Fighters,Everlong,250546,Wednesday,0,0
236,2019-10-02 01:09,Foo Fighters,Learn to Fly,77971,Wednesday,0,0
237,2019-10-02 01:14,Foo Fighters,All My Life,263440,Wednesday,0,0
238,2019-10-02 01:18,Foo Fighters,The Pretender,269373,Wednesday,0,0
239,2019-10-02 01:44,Smino,L.M.F.,113248,Wednesday,0,0
240,2019-10-02 01:44,Roy Blair,Thunder,5717,Wednesday,1,0
241,2019-10-02 01:46,Ameer Vann,Emmanuel,92842,Wednesday,0,0
242,2019-10-02 01:47,DaBaby,Deal Wit It,68146,Wednesday,0,1
243,2019-10-02 01:49,Jaden,NOIZE,142638,Wednesday,0,0
244,2019-10-02 01:50,Ameer Vann,Los Angeles,27669,Wednesday,1,0
245,2019-10-02 01:51,DaBaby,Tax Time,90520,Wednesday,0,1
246,2019-10-02 01:53,Danny Brown,Ain't it Funny,120137,Wednesday,0,1
247,2019-10-02 01:56,Injury Reserve,Rap Song Tutorial,142013,Wednesday,0,1
248,2019-10-02 01:59,EARTHGANG,UP,215346,Wednesday,0,1
249,2019-10-02 03:41,EARTHGANG,Proud Of U (feat. Young Thug),78781,Wednesday,0,1
250,2019-10-02 03:43,DaBaby,Suge,163320,Wednesday,0,1
251,2019-10-02 03:44,Lil Nas X,Panini - DaBaby Remix,2261,Wednesday,1,0
252,2019-10-02 03:44,Quality Control,Baby (Lil Baby feat. DaBaby),63337,Wednesday,0,0
253,2019-10-02 03:47,DaBaby,Baby Sitter (feat. Offset),157693,Wednesday,0,1
254,2019-10-02 03:49,DaBaby,Goin Baby,141826,Wednesday,0,1
255,2019-10-02 03:52,Quality Control,Baby,142417,Wednesday,0,0
256,2019-10-02 03:56,Chance the Rapper,Hot Shower,225923,Wednesday,0,1
257,2019-10-02 03:56,Megan Thee Stallion,Cash Shit (feat. DaBaby),34907,Wednesday,0,0
258,2019-10-02 04:00,DaBaby,INTRO,163861,Wednesday,0,1
259,2019-10-02 04:02,DaBaby,INTRO,703,Wednesday,1,1
260,2019-10-02 04:02,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),126400,Wednesday,0,1
261,2019-10-02 04:03,Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),85183,Wednesday,0,1
262,2019-10-02 04:04,DaBaby,Deal Wit It,68146,Wednesday,0,1
263,2019-10-02 04:07,DaBaby,Walker Texas Ranger,151600,Wednesday,0,1
264,2019-10-02 04:08,DaBaby,Tax Time,90520,Wednesday,0,1
265,2019-10-02 04:12,DaBaby,Itch,216240,Wednesday,0,1
266,2019-10-02 04:16,Chance the Rapper,Hot Shower,225923,Wednesday,0,1
267,2019-10-02 04:18,DaBaby,BOP,159714,Wednesday,0,1
268,2019-10-02 04:22,Quality Control,"Pink Toes (Offset, DaBaby feat. Gunna)",217220,Wednesday,0,0
269,2019-10-02 04:23,DaBaby,Next Song,69707,Wednesday,0,1
270,2019-10-02 04:27,Chance the Rapper,Hot Shower,225923,Wednesday,0,1
271,2019-10-02 04:27,Playboi Carti,Kelly K,9459,Wednesday,1,1
272,2019-10-02 04:30,Young Thug,Relationship (feat. Future),174186,Wednesday,0,1
273,2019-10-02 04:34,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),221746,Wednesday,0,1
274,2019-10-02 04:55,Playboi Carti,Kelly K,179523,Wednesday,0,1
275,2019-10-02 04:56,Playboi Carti,Kelly K,66346,Wednesday,0,1
276,2019-10-02 05:13,Lil Wayne,Uproar,194184,Wednesday,0,0
277,2019-10-02 05:26,Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,214912,Wednesday,0,0
278,2019-10-02 05:29,J. Cole,1985 - Intro to “The Fall Off”,190176,Wednesday,0,0
279,2019-10-02 05:31,Jack Harlow,Dark Knight,135746,Wednesday,0,0
280,2019-10-02 05:35,Logic,Flexicution,218946,Wednesday,0,0
281,2019-10-02 05:38,alt-J,Fitzpleasure,219400,Wednesday,0,1
282,2019-10-02 05:40,Earl Sweatshirt,Ontheway! (feat. Standing On The Corner),101986,Wednesday,0,1
283,2019-10-02 05:43,Kevin Abstract,Corpus Christi,172392,Wednesday,0,1
284,2019-10-02 05:47,The Roots,Thought @ Work,219673,Wednesday,0,0
285,2019-10-02 06:36,Nessly,WHOHASIT,197293,Wednesday,0,0
286,2019-10-02 08:17,Joey BadaSS,AMERIKKKAN IDOL,386854,Wednesday,0,1
287,2019-10-02 16:53,"Tyler, The Creator",IGOR'S THEME,200693,Wednesday,0,1
288,2019-10-02 16:56,"Tyler, The Creator",EARFQUAKE,164703,Wednesday,0,1
289,2019-10-02 16:58,"Tyler, The Creator",I THINK,3969,Wednesday,1,1
290,2019-10-02 16:58,JPEGMAFIA,1539 N. Calvert,157258,Wednesday,0,1
291,2019-10-02 17:53,JPEGMAFIA,Kenan Vs. Kel,169514,Wednesday,0,1
292,2019-10-02 17:56,JPEGMAFIA,Grimy Waifu,175201,Wednesday,0,1
293,2019-10-02 18:00,JPEGMAFIA,Grimy Waifu,1343,Wednesday,1,1
294,2019-10-02 18:00,Denzel Curry,VENGEANCE | VENGEANCE [FEAT. JPEGMAFIA & ZILLAKAMI | JPEGMAF1A + Z1LLAKAM1],7786,Wednesday,1,1
295,2019-10-02 18:00,JPEGMAFIA,Beta Male Strategies,4434,Wednesday,1,1
296,2019-10-02 18:00,JPEGMAFIA,Beta Male Strategies,198008,Wednesday,0,1
297,2019-10-02 18:01,Denzel Curry,SWITCH IT UP | ZWITCH 1T UP,28906,Wednesday,1,1
298,2019-10-02 18:52,Denzel Curry,SWITCH IT UP | ZWITCH 1T UP,147019,Wednesday,0,1
299,2019-10-02 18:56,Denzel Curry,MAD I GOT IT | MAD 1 GOT 1T,232293,Wednesday,0,1
300,2019-10-02 18:59,Denzel Curry,TABOO | TA13OO,197440,Wednesday,0,1
301,2019-10-02 19:02,Denzel Curry,THE BLACKEST BALLOON | THE 13LACKEZT 13ALLOON,175173,Wednesday,0,1
302,2019-10-02 19:13,Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,24067,Wednesday,1,1
303,2019-10-02 19:46,Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,207415,Wednesday,0,1
304,2019-10-02 19:46,Denzel Curry,BLACK METAL TERRORIST | 13 M T,37033,Wednesday,0,1
305,2019-10-02 19:46,Denzel Curry,CASH MANIAC | CAZH MAN1AC [FEAT. NYYJERYA],640,Wednesday,1,1
306,2019-10-02 19:49,Denzel Curry,BLACK METAL TERRORIST | 13 M T,128291,Wednesday,0,1
307,2019-10-02 19:52,Denzel Curry,SUPER SAIYAN SUPERMAN | ZUPER ZA1YAN ZUPERMAN,10111,Wednesday,1,1
308,2019-10-02 19:52,Denzel Curry,CASH MANIAC | CAZH MAN1AC [FEAT. NYYJERYA],198773,Wednesday,0,1
